"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1TNBR0008","2008-05-23","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-24","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    8",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-26","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-27","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","   89",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-28","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    5",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-29","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","   23",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-30","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    3",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-05-31","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-02","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","  119",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-04","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-05","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-07","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-08","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-09","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-10","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","   15",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-11","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    5",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-12","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-14","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US",,,,,,,"    2",",,N","    8",",,N",,,,
"US1TNBR0008","2008-06-15","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-17","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","  114",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-18","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-19","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-20","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-21","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    8",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-22","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-23","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-26","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-06-27","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","   13",",,N","    0",",,N",,,,,,,,,,
